date,entry_time,direction,entry_price,stop_loss,time_bucket,exit_time,exit_price,pnl_points
2024-05-21,2024-05-21 11:17:00,BULLISH,22510.85,22490.85,11:00,2024-05-21 11:17:00,22507.5,-3.349999999998545
2024-05-23,2024-05-23 11:05:00,BULLISH,22713.65,22693.65,11:00,2024-05-23 11:05:00,22707.7,-5.950000000000728
2024-05-29,2024-05-29 11:18:00,BEARISH,22707.5,22727.5,11:00,2024-05-29 11:18:00,22713.65,-6.150000000001455
2024-05-30,2024-05-30 11:23:00,BEARISH,22548.25,22568.25,11:00,2024-05-30 11:23:00,22547.25,1.0
2024-06-04,2024-06-04 11:08:00,BEARISH,22125.35,22145.35,11:00,2024-06-04 11:09:00,22189.3,-63.95000000000073
2024-06-05,2024-06-05 11:05:00,BULLISH,22255.8,22235.8,11:00,2024-06-05 11:05:00,22246.25,-9.549999999999272
2024-06-06,2024-06-06 13:03:00,BEARISH,22697.15,22717.15,13:00,2024-06-06 13:04:00,22689.45,7.700000000000728
2024-06-07,2024-06-07 11:07:00,BULLISH,23076.55,23056.55,11:00,2024-06-07 11:07:00,23079.85,3.2999999999992724
2024-06-13,2024-06-13 12:18:00,BULLISH,23404.5,23384.5,12:00,2024-06-13 12:18:00,23406.0,1.5
2024-06-18,2024-06-18 11:11:00,BULLISH,23548.15,23528.15,11:00,2024-06-18 11:11:00,23544.1,-4.05000000000291
2024-06-20,2024-06-20 13:21:00,BULLISH,23596.05,23576.05,13:00,2024-06-20 13:21:00,23599.35,3.2999999999992724
2024-06-21,2024-06-21 11:03:00,BEARISH,23506.6,23526.6,11:00,2024-06-21 11:03:00,23509.4,-2.8000000000029104
2024-06-24,2024-06-24 12:29:00,BULLISH,23552.4,23532.4,12:00,2024-06-24 12:29:00,23545.1,-7.30000000000291
2024-06-28,2024-06-28 12:21:00,BEARISH,24055.6,24075.6,12:00,2024-06-28 12:22:00,24043.55,12.049999999999272
2024-07-12,2024-07-12 11:02:00,BULLISH,24576.75,24556.75,11:00,2024-07-12 11:02:00,24566.95,-9.799999999999272
2024-07-18,2024-07-18 11:14:00,BEARISH,24539.75,24559.75,11:00,2024-07-18 11:14:00,24537.35,2.400000000001455
2024-07-19,2024-07-19 12:21:00,BEARISH,24654.7,24674.7,12:00,2024-07-19 12:21:00,24636.0,18.700000000000728
2024-07-23,2024-07-23 11:17:00,BEARISH,24479.05,24499.05,11:00,2024-07-23 11:17:00,24456.0,23.049999999999272
2024-07-24,2024-07-24 12:18:00,BEARISH,24340.3,24360.3,12:00,2024-07-24 12:18:00,24334.5,5.799999999999272
2024-07-26,2024-07-26 13:10:00,BULLISH,24742.65,24722.65,13:00,2024-07-26 13:10:00,24749.5,6.849999999998545
2024-07-29,2024-07-29 12:20:00,BEARISH,24808.6,24828.6,12:00,2024-07-29 12:20:00,24830.1,-21.5
2024-08-01,2024-08-01 11:13:00,BULLISH,25032.85,25012.85,11:00,2024-08-01 11:14:00,25033.45,0.6000000000021828
2024-08-05,2024-08-05 11:03:00,BEARISH,24063.65,24083.65,11:00,2024-08-05 11:03:00,24061.75,1.9000000000014552
2024-08-06,2024-08-06 13:24:00,BEARISH,24143.2,24163.2,13:00,2024-08-06 13:24:00,24141.9,1.2999999999992724
2024-08-07,2024-08-07 12:22:00,BULLISH,24264.15,24244.15,12:00,2024-08-07 12:22:00,24264.45,0.2999999999992724
2024-08-09,2024-08-09 11:24:00,BULLISH,24352.6,24332.6,11:00,2024-08-09 11:24:00,24352.35,-0.25
2024-08-12,2024-08-12 11:17:00,BULLISH,24452.4,24432.4,11:00,2024-08-12 11:17:00,24457.2,4.799999999999272
2024-08-16,2024-08-16 12:04:00,BULLISH,24396.75,24376.75,12:00,2024-08-16 12:04:00,24407.1,10.349999999998545
2024-08-21,2024-08-21 13:19:00,BEARISH,24713.0,24733.0,13:00,2024-08-21 13:19:00,24704.2,8.799999999999272
2024-08-22,2024-08-22 13:19:00,BULLISH,24813.25,24793.25,13:00,2024-08-22 13:19:00,24815.7,2.4500000000007276
2024-08-29,2024-08-29 12:29:00,BULLISH,25123.1,25103.1,12:00,2024-08-29 12:29:00,25142.9,19.80000000000291
2024-09-05,2024-09-05 13:20:00,BEARISH,25175.55,25195.55,13:00,2024-09-05 13:20:00,25172.65,2.899999999997817
2024-09-06,2024-09-06 11:09:00,BEARISH,24889.1,24909.1,11:00,2024-09-06 11:09:00,24876.65,12.44999999999709
2024-09-12,2024-09-12 11:26:00,BEARISH,24955.95,24975.95,11:00,2024-09-12 11:26:00,24978.5,-22.549999999999272
2024-09-13,2024-09-13 13:16:00,BEARISH,25380.75,25400.75,13:00,2024-09-13 13:16:00,25379.3,1.4500000000007276
2024-09-19,2024-09-19 13:08:00,BULLISH,25429.8,25409.8,13:00,2024-09-19 13:08:00,25420.15,-9.649999999997817
2024-09-20,2024-09-20 11:13:00,BULLISH,25703.5,25683.5,11:00,2024-09-20 11:14:00,25702.25,-1.25
2024-09-23,2024-09-23 13:22:00,BULLISH,25885.05,25865.05,13:00,2024-09-23 13:22:00,25887.45,2.400000000001455
2024-09-30,2024-09-30 11:25:00,BEARISH,25915.5,25935.5,11:00,2024-09-30 11:25:00,25911.65,3.849999999998545
2024-10-03,2024-10-03 11:20:00,BEARISH,25456.55,25476.55,11:00,2024-10-03 11:20:00,25458.55,-2.0
2024-10-07,2024-10-07 11:06:00,BEARISH,24804.8,24824.8,11:00,2024-10-07 11:06:00,24828.85,-24.049999999999272
2024-10-08,2024-10-08 11:07:00,BULLISH,24944.05,24924.05,11:00,2024-10-08 11:07:00,24948.35,4.299999999999272
2024-10-09,2024-10-09 13:20:00,BEARISH,25091.4,25111.4,13:00,2024-10-09 13:20:00,25072.4,19.0
2024-10-11,2024-10-11 11:03:00,BEARISH,24949.2,24969.2,11:00,2024-10-11 11:03:00,24961.35,-12.149999999997817
2024-10-15,2024-10-15 11:26:00,BEARISH,25046.75,25066.75,11:00,2024-10-15 11:26:00,25053.25,-6.5
2024-10-18,2024-10-18 12:28:00,BULLISH,24842.75,24822.75,12:00,2024-10-18 12:28:00,24842.2,-0.5499999999992724
2024-10-21,2024-10-21 13:21:00,BULLISH,24815.75,24795.75,13:00,2024-10-21 13:21:00,24810.05,-5.700000000000728
2024-10-22,2024-10-22 12:29:00,BEARISH,24641.3,24661.3,12:00,2024-10-22 12:29:00,24641.15,0.1499999999978172
2024-10-25,2024-10-25 12:25:00,BEARISH,24101.8,24121.8,12:00,2024-10-25 12:25:00,24100.2,1.5999999999985448
2024-10-29,2024-10-29 12:03:00,BULLISH,24265.6,24245.6,12:00,2024-10-29 12:03:00,24282.55,16.950000000000728
2024-11-07,2024-11-07 11:20:00,BEARISH,24194.65,24214.65,11:00,2024-11-07 11:20:00,24194.15,0.5
2024-11-11,2024-11-11 11:15:00,BULLISH,24309.35,24289.35,11:00,2024-11-11 11:15:00,24317.2,7.850000000002183
2024-11-12,2024-11-12 13:18:00,BEARISH,23946.85,23966.85,13:00,2024-11-12 13:18:00,23950.6,-3.75
2024-11-14,2024-11-14 12:15:00,BULLISH,23562.7,23542.7,12:00,2024-11-14 12:15:00,23555.45,-7.25
2024-11-18,2024-11-18 12:28:00,BULLISH,23521.45,23501.45,12:00,2024-11-18 12:28:00,23529.85,8.399999999997817
2024-11-19,2024-11-19 11:01:00,BULLISH,23727.8,23707.8,11:00,2024-11-19 11:01:00,23725.65,-2.149999999997817
2024-11-22,2024-11-22 12:07:00,BULLISH,23640.2,23620.2,12:00,2024-11-22 12:07:00,23648.45,8.25
2024-11-25,2024-11-25 11:02:00,BULLISH,24331.95,24311.95,11:00,2024-11-25 11:03:00,24336.65,4.700000000000728
2024-11-27,2024-11-27 12:21:00,BULLISH,24242.9,24222.9,12:00,2024-11-27 12:21:00,24251.1,8.19999999999709
2024-12-05,2024-12-05 12:06:00,BULLISH,24449.3,24429.3,12:00,2024-12-05 12:09:00,24516.75,67.45000000000073
2024-12-06,2024-12-06 11:07:00,BULLISH,24738.75,24718.75,11:00,2024-12-06 11:07:00,24738.95,0.2000000000007276
2024-12-10,2024-12-10 12:16:00,BEARISH,24574.95,24594.95,12:00,2024-12-10 12:16:00,24591.1,-16.149999999997817
2024-12-11,2024-12-11 11:16:00,BEARISH,24649.5,24669.5,11:00,2024-12-11 11:16:00,24652.65,-3.150000000001455
2024-12-12,2024-12-12 11:09:00,BEARISH,24594.2,24614.2,11:00,2024-12-12 11:09:00,24598.55,-4.349999999998545
2024-12-13,2024-12-13 12:01:00,BULLISH,24574.15,24554.15,12:00,2024-12-13 12:01:00,24518.75,-55.400000000001455
2024-12-16,2024-12-16 11:15:00,BEARISH,24628.05,24648.05,11:00,2024-12-16 11:15:00,24625.05,3.0
2024-12-17,2024-12-17 12:16:00,BEARISH,24376.75,24396.75,12:00,2024-12-17 12:16:00,24389.65,-12.900000000001455
2024-12-18,2024-12-18 12:08:00,BEARISH,24212.15,24232.15,12:00,2024-12-18 12:08:00,24225.7,-13.549999999999272
2024-12-23,2024-12-23 11:01:00,BULLISH,23835.1,23815.1,11:00,2024-12-23 11:01:00,23830.7,-4.399999999997817
2024-12-26,2024-12-26 11:21:00,BEARISH,23741.0,23761.0,11:00,2024-12-26 11:21:00,23745.4,-4.400000000001455
2024-12-30,2024-12-30 12:30:00,BEARISH,23793.5,23813.5,12:00,2024-12-30 13:00:00,23778.75,14.75
2025-01-01,2025-01-01 11:28:00,BULLISH,23762.15,23742.15,11:00,2025-01-01 11:28:00,23737.8,-24.350000000002183
2025-01-02,2025-01-02 11:10:00,BULLISH,23946.2,23926.2,11:00,2025-01-02 11:10:00,23951.55,5.349999999998545
2025-01-06,2025-01-06 11:13:00,BEARISH,23731.35,23751.35,11:00,2025-01-06 11:13:00,23735.6,-4.25
2025-01-10,2025-01-10 11:16:00,BULLISH,23584.95,23564.95,11:00,2025-01-10 11:16:00,23580.6,-4.350000000002183
2025-01-13,2025-01-13 11:17:00,BULLISH,23286.45,23266.45,11:00,2025-01-13 11:17:00,23288.65,2.2000000000007276
2025-01-21,2025-01-21 12:16:00,BEARISH,23225.6,23245.6,12:00,2025-01-21 12:17:00,23167.4,58.19999999999709
2025-01-22,2025-01-22 11:11:00,BEARISH,23064.05,23084.05,11:00,2025-01-22 11:11:00,23070.35,-6.299999999999272
2025-01-27,2025-01-27 12:14:00,BEARISH,22869.05,22889.05,12:00,2025-01-27 12:14:00,22881.55,-12.5
2025-01-28,2025-01-28 11:02:00,BULLISH,22963.2,22943.2,11:00,2025-01-28 11:02:00,22974.9,11.700000000000728
2025-01-29,2025-01-29 11:24:00,BEARISH,23019.75,23039.75,11:00,2025-01-29 11:24:00,22995.65,24.099999999998545
2025-01-30,2025-01-30 11:01:00,BULLISH,23253.05,23233.05,11:00,2025-01-30 11:01:00,23242.8,-10.25
2025-01-31,2025-01-31 13:01:00,BULLISH,23488.4,23468.4,13:00,2025-01-31 13:01:00,23489.1,0.6999999999970896
2025-02-03,2025-02-03 13:04:00,BULLISH,23332.25,23312.25,13:00,2025-02-03 13:04:00,23328.85,-3.400000000001455
2025-02-04,2025-02-04 11:22:00,BULLISH,23541.3,23521.3,11:00,2025-02-04 11:22:00,23535.05,-6.25
2025-02-11,2025-02-11 13:01:00,BEARISH,23156.25,23176.25,13:00,2025-02-11 13:03:00,23142.0,14.25
2025-02-17,2025-02-17 13:02:00,BULLISH,22887.3,22867.3,13:00,2025-02-17 13:02:00,22881.75,-5.549999999999272
2025-02-27,2025-02-27 13:21:00,BULLISH,22537.4,22517.4,13:00,2025-02-27 13:21:00,22533.75,-3.650000000001455
2025-03-03,2025-03-03 13:21:00,BEARISH,22138.15,22158.15,13:00,2025-03-03 13:21:00,22138.65,-0.5
2025-03-06,2025-03-06 11:23:00,BEARISH,22380.25,22400.25,11:00,2025-03-06 11:23:00,22380.35,-0.09999999999854481
2025-03-13,2025-03-13 13:10:00,BEARISH,22428.95,22448.95,13:00,2025-03-13 13:10:00,22430.55,-1.5999999999985448
2025-03-17,2025-03-17 12:26:00,BEARISH,22467.55,22487.55,12:00,2025-03-17 12:26:00,22459.35,8.200000000000728
2025-03-18,2025-03-18 12:29:00,BEARISH,22736.6,22756.6,12:00,2025-03-18 12:29:00,22730.8,5.799999999999272
2025-03-19,2025-03-19 13:01:00,BULLISH,22938.4,22918.4,13:00,2025-03-19 13:01:00,22927.5,-10.900000000001455
2025-03-20,2025-03-20 13:07:00,BULLISH,23106.05,23086.05,13:00,2025-03-20 13:07:00,23107.9,1.8500000000021828
2025-03-21,2025-03-21 12:22:00,BULLISH,23384.35,23364.35,12:00,2025-03-21 12:22:00,23386.25,1.9000000000014552
2025-03-26,2025-03-26 12:19:00,BEARISH,23587.25,23607.25,12:00,2025-03-26 12:19:00,23591.65,-4.400000000001455
2025-03-27,2025-03-27 11:01:00,BULLISH,23601.0,23581.0,11:00,2025-03-27 11:01:00,23597.1,-3.900000000001455
2025-04-01,2025-04-01 13:09:00,BEARISH,23180.85,23200.85,13:00,2025-04-01 13:09:00,23184.35,-3.5
2025-04-02,2025-04-02 11:23:00,BULLISH,23286.8,23266.8,11:00,2025-04-02 11:23:00,23276.75,-10.049999999999272
2025-04-08,2025-04-08 11:28:00,BEARISH,22348.35,22368.35,11:00,2025-04-08 11:28:00,22357.3,-8.950000000000728
2025-04-11,2025-04-11 13:02:00,BULLISH,22892.55,22872.55,13:00,2025-04-11 13:03:00,22899.25,6.700000000000728
2025-04-17,2025-04-17 11:17:00,BULLISH,23472.65,23452.65,11:00,2025-04-17 11:17:00,23478.45,5.799999999999272
2025-04-28,2025-04-28 13:10:00,BULLISH,24341.4,24321.4,13:00,2025-04-28 13:11:00,24345.25,3.849999999998545
2025-04-30,2025-04-30 12:26:00,BULLISH,24358.15,24338.15,12:00,2025-04-30 12:26:00,24358.65,0.5
2025-05-02,2025-05-02 12:29:00,BEARISH,24249.65,24269.65,12:00,2025-05-02 12:29:00,24242.75,6.900000000001455
2025-05-13,2025-05-13 11:03:00,BULLISH,24807.3,24787.3,11:00,2025-05-13 11:03:00,24813.9,6.600000000002183
2025-05-15,2025-05-15 12:08:00,BULLISH,24675.05,24655.05,12:00,2025-05-15 12:09:00,24699.8,24.75
2025-05-16,2025-05-16 12:03:00,BULLISH,24988.55,24968.55,12:00,2025-05-16 12:03:00,24989.8,1.25
2025-05-20,2025-05-20 12:11:00,BEARISH,24871.3,24891.3,12:00,2025-05-20 12:11:00,24871.15,0.1499999999978172
2025-05-21,2025-05-21 12:02:00,BEARISH,24803.2,24823.2,12:00,2025-05-21 12:02:00,24801.1,2.100000000002183
2025-05-22,2025-05-22 12:19:00,BEARISH,24560.45,24580.45,12:00,2025-05-22 12:19:00,24557.3,3.150000000001455
2025-05-23,2025-05-23 11:13:00,BULLISH,24898.7,24878.7,11:00,2025-05-23 11:13:00,24897.65,-1.0499999999992724
2025-05-27,2025-05-27 11:05:00,BULLISH,24876.35,24856.35,11:00,2025-05-27 11:06:00,24836.55,-39.79999999999927
2025-06-03,2025-06-03 11:15:00,BEARISH,24590.25,24610.25,11:00,2025-06-03 11:15:00,24596.85,-6.599999999998545
2025-06-04,2025-06-04 11:26:00,BULLISH,24596.15,24576.15,11:00,2025-06-04 11:26:00,24592.7,-3.4500000000007276
2025-06-05,2025-06-05 11:26:00,BULLISH,24747.55,24727.55,11:00,2025-06-05 11:26:00,24744.0,-3.5499999999992724
2025-06-11,2025-06-11 11:08:00,BULLISH,25177.15,25157.15,11:00,2025-06-11 11:08:00,25179.25,2.099999999998545
2025-06-12,2025-06-12 12:30:00,BEARISH,25035.35,25055.35,12:00,2025-06-12 13:00:00,25037.8,-2.4500000000007276
2025-06-13,2025-06-13 12:18:00,BULLISH,24720.65,24700.65,12:00,2025-06-13 12:18:00,24718.8,-1.8500000000021828
2025-06-16,2025-06-16 11:07:00,BULLISH,24917.05,24897.05,11:00,2025-06-16 11:07:00,24916.35,-0.7000000000007276
2025-06-20,2025-06-20 13:19:00,BULLISH,25060.45,25040.45,13:00,2025-06-20 13:20:00,25063.2,2.75
2025-06-23,2025-06-23 13:22:00,BULLISH,25021.9,25001.9,13:00,2025-06-23 13:22:00,25019.85,-2.0500000000029104
2025-06-24,2025-06-24 11:06:00,BULLISH,25246.45,25226.45,11:00,2025-06-24 11:06:00,25263.3,16.849999999998545
2025-06-26,2025-06-26 11:02:00,BULLISH,25354.5,25334.5,11:00,2025-06-26 11:02:00,25342.8,-11.700000000000728
2025-06-27,2025-06-27 11:25:00,BULLISH,25607.35,25587.35,11:00,2025-06-27 11:25:00,25602.1,-5.25
2025-06-30,2025-06-30 13:01:00,BEARISH,25507.55,25527.55,13:00,2025-06-30 13:01:00,25508.1,-0.5499999999992724
2025-07-01,2025-07-01 12:21:00,BULLISH,25540.65,25520.65,12:00,2025-07-01 12:21:00,25543.9,3.25
2025-07-02,2025-07-02 11:02:00,BEARISH,25484.8,25504.8,11:00,2025-07-02 11:02:00,25483.2,1.5999999999985448
2025-07-08,2025-07-08 11:30:00,BULLISH,25445.85,25425.85,11:00,2025-07-08 12:00:00,25447.95,2.100000000002183
2025-07-09,2025-07-09 13:23:00,BULLISH,25531.45,25511.45,13:00,2025-07-09 13:23:00,25535.95,4.5
2025-07-10,2025-07-10 13:21:00,BULLISH,25397.55,25377.55,13:00,2025-07-10 13:21:00,25398.05,0.5
2025-07-14,2025-07-14 11:29:00,BEARISH,25022.15,25042.15,11:00,2025-07-14 11:29:00,25036.35,-14.19999999999709
2025-07-17,2025-07-17 11:13:00,BULLISH,25199.55,25179.55,11:00,2025-07-17 11:13:00,25181.6,-17.950000000000728
2025-07-22,2025-07-22 13:06:00,BEARISH,25091.7,25111.7,13:00,2025-07-22 13:06:00,25083.4,8.299999999999272
2025-07-23,2025-07-23 11:22:00,BEARISH,25105.1,25125.1,11:00,2025-07-23 11:22:00,25117.0,-11.900000000001455
2025-07-24,2025-07-24 12:05:00,BEARISH,25037.45,25057.45,12:00,2025-07-24 12:06:00,25027.1,10.350000000002183
2025-07-30,2025-07-30 12:18:00,BULLISH,24870.6,24850.6,12:00,2025-07-30 12:19:00,24870.4,-0.19999999999708962
2025-07-31,2025-07-31 13:13:00,BULLISH,24927.95,24907.95,13:00,2025-07-31 13:13:00,24901.8,-26.150000000001455
2025-08-01,2025-08-01 11:02:00,BULLISH,24760.05,24740.05,11:00,2025-08-01 11:02:00,24767.0,6.950000000000728
2025-08-06,2025-08-06 12:22:00,BULLISH,24624.85,24604.85,12:00,2025-08-06 12:22:00,24617.0,-7.849999999998545
2025-08-11,2025-08-11 13:02:00,BULLISH,24491.8,24471.8,13:00,2025-08-11 13:02:00,24492.1,0.2999999999992724
2025-08-12,2025-08-12 11:04:00,BEARISH,24559.95,24579.95,11:00,2025-08-12 11:04:00,24556.65,3.2999999999992724
2025-08-13,2025-08-13 11:13:00,BEARISH,24570.6,24590.6,11:00,2025-08-13 11:13:00,24585.15,-14.55000000000291
2025-08-19,2025-08-19 12:21:00,BULLISH,24991.45,24971.45,12:00,2025-08-19 12:21:00,25000.7,9.25
2025-08-20,2025-08-20 13:17:00,BULLISH,25055.05,25035.05,13:00,2025-08-20 13:18:00,25061.8,6.75
2025-08-29,2025-08-29 13:12:00,BEARISH,24502.4,24522.4,13:00,2025-08-29 13:12:00,24504.7,-2.2999999999992724
2025-09-01,2025-09-01 13:29:00,BULLISH,24591.75,24571.75,13:00,2025-09-01 13:29:00,24592.9,1.1500000000014552
2025-09-02,2025-09-02 13:03:00,BULLISH,24743.3,24723.3,13:00,2025-09-02 13:03:00,24738.45,-4.849999999998545
2025-09-03,2025-09-03 13:08:00,BULLISH,24609.05,24589.05,13:00,2025-09-03 13:08:00,24613.1,4.049999999999272
2025-09-05,2025-09-05 12:18:00,BEARISH,24644.75,24664.75,12:00,2025-09-05 12:18:00,24644.55,0.2000000000007276
2025-09-09,2025-09-09 12:07:00,BEARISH,24824.25,24844.25,12:00,2025-09-09 12:07:00,24821.0,3.25
2025-09-10,2025-09-10 11:20:00,BEARISH,24981.35,25001.35,11:00,2025-09-10 11:20:00,24981.4,-0.05000000000291038
2025-09-12,2025-09-12 11:04:00,BULLISH,25090.2,25070.2,11:00,2025-09-12 11:04:00,25088.5,-1.7000000000007276
2025-09-17,2025-09-17 12:22:00,BULLISH,25327.85,25307.85,12:00,2025-09-17 12:22:00,25332.5,4.650000000001455
2025-09-18,2025-09-18 13:11:00,BEARISH,25355.75,25375.75,13:00,2025-09-18 13:11:00,25365.6,-9.849999999998545
2025-09-25,2025-09-25 11:22:00,BULLISH,25039.25,25019.25,11:00,2025-09-25 11:22:00,25041.0,1.75
2025-09-26,2025-09-26 13:18:00,BULLISH,24751.05,24731.05,13:00,2025-09-26 13:19:00,24755.4,4.350000000002183
2025-09-29,2025-09-29 12:20:00,BEARISH,24642.45,24662.45,12:00,2025-09-29 12:20:00,24647.4,-4.950000000000728
2025-09-30,2025-09-30 11:21:00,BULLISH,24677.1,24657.1,11:00,2025-09-30 11:21:00,24668.9,-8.19999999999709
2025-10-03,2025-10-03 12:27:00,BULLISH,24828.8,24808.8,12:00,2025-10-03 12:27:00,24826.9,-1.8999999999978172
2025-10-07,2025-10-07 12:11:00,BULLISH,25174.4,25154.4,12:00,2025-10-07 12:11:00,25165.05,-9.350000000002183
2025-10-08,2025-10-08 12:25:00,BEARISH,25013.8,25033.8,12:00,2025-10-08 12:25:00,25019.9,-6.100000000002183
2025-10-09,2025-10-09 11:02:00,BULLISH,25127.2,25107.2,11:00,2025-10-09 11:02:00,25121.8,-5.400000000001455
2025-10-10,2025-10-10 13:18:00,BULLISH,25317.5,25297.5,13:00,2025-10-10 13:18:00,25317.7,0.2000000000007276
2025-10-13,2025-10-13 13:15:00,BULLISH,25209.05,25189.05,13:00,2025-10-13 13:15:00,25213.1,4.049999999999272
2025-10-14,2025-10-14 12:03:00,BULLISH,25161.7,25141.7,12:00,2025-10-14 12:03:00,25162.1,0.3999999999978172
2025-10-16,2025-10-16 12:03:00,BULLISH,25459.75,25439.75,12:00,2025-10-16 12:03:00,25456.05,-3.7000000000007276
2025-10-17,2025-10-17 12:21:00,BULLISH,25772.45,25752.45,12:00,2025-10-17 12:21:00,25760.9,-11.549999999999272
2025-10-23,2025-10-23 13:14:00,BULLISH,26061.15,26041.15,13:00,2025-10-23 13:15:00,26061.25,0.09999999999854481
2025-10-28,2025-10-28 13:18:00,BEARISH,25904.3,25924.3,13:00,2025-10-28 13:18:00,25926.35,-22.049999999999272
2025-10-30,2025-10-30 11:07:00,BULLISH,25941.5,25921.5,11:00,2025-10-30 11:07:00,25942.1,0.5999999999985448
2025-10-31,2025-10-31 12:14:00,BEARISH,25801.55,25821.55,12:00,2025-10-31 12:14:00,25798.15,3.399999999997817
2025-11-03,2025-11-03 12:22:00,BULLISH,25724.9,25704.9,12:00,2025-11-03 12:22:00,25727.15,2.25
2025-11-06,2025-11-06 12:01:00,BULLISH,25569.75,25549.75,12:00,2025-11-06 12:01:00,25561.0,-8.75
2025-11-07,2025-11-07 11:13:00,BULLISH,25401.2,25381.2,11:00,2025-11-07 11:13:00,25410.8,9.599999999998545
2025-11-11,2025-11-11 13:06:00,BULLISH,25579.6,25559.6,13:00,2025-11-11 13:06:00,25579.15,-0.4499999999970896
2025-11-13,2025-11-13 11:06:00,BULLISH,25975.0,25955.0,11:00,2025-11-13 11:06:00,25971.4,-3.599999999998545
2025-11-14,2025-11-14 12:13:00,BULLISH,25832.1,25812.1,12:00,2025-11-14 12:13:00,25831.05,-1.0499999999992724
2025-11-19,2025-11-19 12:02:00,BULLISH,25993.35,25973.35,12:00,2025-11-19 12:02:00,25987.65,-5.69999999999709
2025-11-20,2025-11-20 12:01:00,BULLISH,26150.35,26130.35,12:00,2025-11-20 12:01:00,26150.7,0.3500000000021828
2025-11-21,2025-11-21 12:19:00,BULLISH,26136.25,26116.25,12:00,2025-11-21 12:19:00,26138.2,1.9500000000007276
2025-11-24,2025-11-24 13:07:00,BEARISH,26068.55,26088.55,13:00,2025-11-24 13:07:00,26083.1,-14.549999999999272
2025-11-25,2025-11-25 12:01:00,BEARISH,25983.05,26003.05,12:00,2025-11-25 12:01:00,25985.3,-2.25
2025-11-26,2025-11-26 12:04:00,BULLISH,26150.3,26130.3,12:00,2025-11-26 12:04:00,26148.55,-1.75
2025-12-01,2025-12-01 13:26:00,BEARISH,26172.35,26192.35,13:00,2025-12-01 13:26:00,26171.25,1.0999999999985448
2025-12-05,2025-12-05 12:23:00,BULLISH,26152.75,26132.75,12:00,2025-12-05 12:23:00,26154.3,1.5499999999992724
2025-12-08,2025-12-08 13:29:00,BEARISH,25956.2,25976.2,13:00,2025-12-08 13:29:00,25957.5,-1.2999999999992724
2025-12-16,2025-12-16 12:28:00,BULLISH,25905.7,25885.7,12:00,2025-12-16 12:28:00,25906.45,0.75
2025-12-18,2025-12-18 13:27:00,BULLISH,25878.45,25858.45,13:00,2025-12-18 13:28:00,25873.3,-5.150000000001455
2025-12-19,2025-12-19 12:02:00,BULLISH,25941.3,25921.3,12:00,2025-12-19 12:02:00,25941.35,0.049999999999272404
2025-12-23,2025-12-23 13:17:00,BULLISH,26191.95,26171.95,13:00,2025-12-23 13:18:00,26190.7,-1.25
2026-01-01,2026-01-01 13:24:00,BEARISH,26134.95,26154.95,13:00,2026-01-01 13:24:00,26130.55,4.400000000001455
2026-01-02,2026-01-02 13:06:00,BULLISH,26300.6,26280.6,13:00,2026-01-02 13:06:00,26297.2,-3.399999999997817
2026-01-12,2026-01-12 12:18:00,BULLISH,25606.1,25586.1,12:00,2026-01-12 12:18:00,25606.2,0.10000000000218279
2026-01-13,2026-01-13 13:29:00,BEARISH,25657.3,25677.3,13:00,2026-01-13 13:29:00,25654.35,2.9500000000007276
2026-01-16,2026-01-16 11:03:00,BULLISH,25839.65,25819.65,11:00,2026-01-16 11:03:00,25827.7,-11.950000000000728
2026-01-21,2026-01-21 13:09:00,BULLISH,25286.1,25266.1,13:00,2026-01-21 13:09:00,25260.0,-26.099999999998545
2026-01-22,2026-01-22 12:16:00,BEARISH,25220.1,25240.1,12:00,2026-01-22 12:16:00,25227.0,-6.900000000001455
2026-01-23,2026-01-23 13:16:00,BEARISH,25170.7,25190.7,13:00,2026-01-23 13:16:00,25163.75,6.950000000000728
2026-01-27,2026-01-27 13:23:00,BULLISH,25107.1,25087.1,13:00,2026-01-27 13:23:00,25098.7,-8.399999999997817
